Player,Nation,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Gls,Ast,PK,PKatt,xG_Expected,npxG_Expected,xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Lost_Challenges,Sh_Blocks,Pass_Blocks,Int,Clr,Err,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_Medium,Att_Medium,Cmp_Long,Att_Long,xA,KP,Final_Third,PPA,CrsPA,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,SCA_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Tkld_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Pos,Squad
Philipp Max,GER,28.0,1995.0,0.0,12,1019,0,2,0,0,0.3,0.3,1.8,37,39,84,11.3,19,14,7,8,4,10,21,11,0,7,7,9,1,552,659,8209,2469,306,335,191,222,32,61,2.0,17,39,8,4,4,1,15.9,1,659,549,109,14,0,2,42,94,1,0,1,0,552,1,10,32,28,2,1,1,0,0,3,2,0,0,1,0,0,726,19,172,339,221,16,726,8,2,4,411,2134,1242,26,5,6,3,461,9,6,0,42,0,0,0,68,6,1,DF,PSV Eindhoven
Philippe Rommens,BEL,24.0,1999.0,28.0,28,2478,3,1,0,0,2.1,2.1,4.9,26,168,37,27.5,62,38,23,27,12,23,43,20,9,24,33,35,0,1272,1705,25788,9318,469,553,548,649,235,440,4.6,62,163,30,13,42,12,23.5,7,1705,1419,280,114,3,17,205,9,126,48,64,2,1272,6,19,109,52,49,2,5,1,0,5,2,1,0,2,0,0,1992,80,458,1052,489,25,1992,18,10,8,954,4571,2019,16,4,27,15,1157,31,12,0,205,0,0,0,171,27,30,MF,Go Ahead Eagles
Philippe Sandler,NED,25.0,1998.0,21.0,20,1629,1,2,0,0,0.6,0.6,1.0,18,85,5,18.1,21,13,14,7,0,12,16,4,12,7,20,81,3,939,1082,18386,7529,324,361,486,524,111,162,1.2,7,59,3,0,9,2,12.7,0,1082,1038,43,38,3,15,3,2,0,0,0,0,939,1,6,18,15,0,0,3,0,0,3,2,0,0,1,0,0,1264,185,627,585,59,25,1264,11,6,4,787,4471,2401,8,1,6,2,825,12,9,0,3,0,1,0,106,37,20,DF,NEC Nijmegen
Phillipp Mwene,AUT,28.0,1995.0,0.0,19,1691,0,1,0,0,0.7,0.7,1.6,41,56,100,18.8,42,32,22,19,1,25,41,16,2,21,10,37,0,904,1107,14161,4363,478,516,341,420,60,106,2.1,17,48,12,8,11,3,19.8,0,1107,900,207,12,1,0,53,195,0,0,0,0,904,0,34,40,34,0,0,4,1,1,2,1,0,0,1,0,0,1285,40,350,569,374,28,1285,21,8,11,653,3581,1571,24,6,25,6,745,17,8,1,53,0,0,0,113,15,23,DF,PSV Eindhoven
Pim Saathof,NED,18.0,2005.0,3.0,0,26,0,0,0,0,0.0,0.0,0.0,2,0,2,0.3,3,2,2,1,0,2,4,2,0,1,0,1,0,9,14,137,43,4,5,5,7,0,1,0.0,0,0,0,0,1,1,13.9,0,14,10,4,0,0,0,2,4,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,5,7,16,3,27,0,0,0,11,78,40,2,0,4,1,11,1,0,0,2,0,0,0,3,0,2,"MF,DF",Go Ahead Eagles
Quilindschy Hartman,NED,20.0,2003.0,0.0,21,1664,2,4,0,0,0.4,0.4,2.0,35,106,91,18.5,40,20,12,16,12,20,31,11,9,16,28,36,1,931,1193,15067,4649,472,540,374,466,65,116,2.3,19,71,29,9,11,5,20.6,0,1193,1043,147,14,2,8,46,133,0,0,0,0,931,3,32,45,42,2,0,0,0,1,7,6,0,0,0,0,1,1375,41,312,731,345,37,1375,21,5,14,759,3196,1742,34,4,19,8,818,20,2,0,46,0,0,0,105,40,20,DF,Feyenoord
Quinten Timber,NED,21.0,2002.0,0.0,19,1638,2,3,0,0,2.4,2.4,2.1,49,92,74,18.2,44,19,17,21,6,14,26,12,0,18,21,3,0,659,778,9576,2364,349,393,251,284,19,35,2.6,33,80,12,0,24,11,22.5,0,778,752,22,9,5,3,9,10,0,0,0,0,659,4,10,72,61,0,3,1,5,2,6,5,0,0,0,0,1,1004,9,116,544,364,50,1004,69,39,23,619,3301,1766,46,17,46,20,701,21,26,0,9,0,0,0,111,7,14,MF,Feyenoord
Radinio Balker,NED,23.0,2000.0,31.0,31,2650,1,0,0,0,0.8,0.8,0.5,41,112,18,29.4,47,31,34,13,0,20,31,11,34,19,38,115,0,1342,1583,28579,8606,390,432,718,775,218,328,0.6,10,96,6,3,8,1,18.7,0,1583,1502,75,37,1,45,13,35,0,0,0,0,1342,6,13,30,27,0,2,0,0,1,1,0,0,1,0,0,0,1923,246,966,887,82,21,1923,21,13,8,1159,7345,4319,16,0,27,15,1239,16,17,0,13,0,1,0,173,60,59,DF,Groningen
Ragnar Oratmangoen,NED,24.0,1999.0,19.0,13,1106,0,1,0,0,0.8,0.8,0.7,23,51,43,12.3,30,17,15,13,2,11,28,17,2,11,16,15,0,537,630,8500,2237,283,319,199,217,36,55,1.6,7,55,9,4,15,1,23.3,0,630,614,16,8,1,4,9,3,1,1,0,0,537,0,10,32,31,0,1,0,0,0,3,3,0,0,0,0,0,808,33,182,438,201,18,808,44,22,20,467,3093,1363,28,5,34,16,481,11,5,0,9,0,0,0,99,14,6,"MF,FW",Groningen
Rami Al Hajj,SWE,20.0,2003.0,0.0,7,687,0,1,0,0,1.5,1.5,0.9,15,40,54,7.6,22,13,8,11,3,7,11,4,0,1,9,3,0,302,360,4406,1048,179,192,98,108,17,29,1.3,16,29,15,3,20,8,18.0,0,360,346,14,2,1,1,12,4,4,2,1,0,302,0,11,38,27,2,4,2,3,0,3,2,1,0,0,0,0,474,6,53,202,222,28,474,36,18,15,298,1658,640,17,4,25,14,351,4,10,0,12,0,0,0,35,2,3,"MF,FW",Heerenveen
Rami Kaib,TUN,25.0,1998.0,0.0,5,582,1,0,0,0,0.6,0.6,0.5,16,19,48,6.5,12,10,9,0,3,7,11,4,0,7,11,20,1,249,388,3994,1324,126,158,86,124,24,63,0.7,5,12,6,4,7,1,18.7,1,388,302,84,5,1,0,43,71,8,1,4,1,249,2,22,15,9,3,1,1,1,0,1,0,1,0,0,0,0,487,32,152,165,174,13,487,19,4,13,233,1313,496,11,1,18,6,261,9,4,1,43,0,0,0,53,4,4,"DF,FW",Heerenveen
Ramiz Zerrouki,ALG,24.0,1999.0,0.0,32,2806,1,4,0,0,1.6,1.6,2.8,42,262,52,31.2,95,56,35,49,11,38,74,36,7,40,53,38,0,1827,2181,35207,9826,753,827,770,879,265,374,4.2,43,234,40,5,31,8,24.2,0,2181,2051,126,68,6,50,59,14,44,25,5,0,1827,4,27,104,81,16,0,2,3,2,11,9,2,0,0,0,0,2537,94,509,1475,573,26,2537,35,15,10,1376,7361,3324,51,2,28,20,1562,52,32,0,59,0,0,0,263,54,55,MF,Twente
Ramon Hendriks,NED,21.0,2002.0,4.0,4,298,0,0,0,0,0.0,0.0,0.0,5,6,11,3.3,7,2,5,2,0,3,4,1,1,2,2,15,0,122,169,2267,811,52,62,49,72,16,25,0.3,0,2,1,0,1,0,11.4,0,169,147,22,4,0,3,7,18,0,0,0,0,122,0,1,6,4,0,2,0,0,0,0,0,0,0,0,0,0,205,23,99,71,37,6,205,2,2,0,99,525,276,1,2,2,1,103,4,2,0,7,0,0,0,16,12,6,DF,Utrecht
Ramon Lundqvist,SWE,25.0,1998.0,13.0,4,341,0,0,0,0,0.5,0.5,0.5,3,12,14,3.8,5,2,3,2,0,1,2,1,1,5,1,6,0,67,102,1184,265,29,42,21,24,11,20,0.4,7,9,4,0,6,0,16.2,1,102,90,12,2,1,2,5,2,2,1,1,0,67,0,4,16,13,0,0,2,1,0,1,1,0,0,0,0,0,150,7,28,64,61,12,150,7,2,4,65,287,100,6,0,11,4,78,3,5,2,5,0,0,0,19,4,6,MF,Groningen
Raphaël Eyongo,NED,19.0,2004.0,5.0,0,82,0,0,0,0,0.1,0.1,0.0,1,1,6,0.9,0,0,0,0,0,0,2,2,0,1,0,2,0,9,17,131,28,4,9,5,7,0,0,0.0,0,1,0,0,1,1,11.9,0,17,16,1,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,2,3,14,14,5,30,3,3,0,15,67,23,0,1,7,1,19,0,0,1,0,0,0,0,3,4,4,"FW,MF",Excelsior
Rashaan Fernandes,NED,23.0,2000.0,19.0,7,720,0,1,0,0,0.8,0.8,1.3,23,42,54,8.0,17,9,8,3,6,7,20,13,1,9,2,6,0,212,293,3062,1078,127,156,57,79,16,30,1.6,15,24,10,4,11,4,17.4,0,293,276,17,3,3,0,23,6,7,4,2,0,212,0,9,32,25,3,1,1,1,1,6,5,1,0,0,0,0,382,5,55,142,192,18,382,20,7,8,226,1509,769,22,5,16,12,246,11,8,0,23,0,0,0,50,6,9,"MF,FW",Go Ahead Eagles
Rayvien Rosario,DOM,18.0,2005.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,Sparta Rotterdam
Reda Kharchouch,NED,26.0,1997.0,29.0,13,1234,2,1,0,1,3.9,3.1,1.4,20,17,72,13.7,13,10,2,6,5,6,8,2,2,9,1,17,0,220,345,2851,527,136,194,62,95,6,15,1.3,13,8,5,0,28,7,15.1,0,345,329,16,0,0,1,4,6,0,0,0,0,220,0,10,27,23,0,1,3,0,0,2,2,0,0,0,0,0,516,21,37,227,255,62,515,13,5,7,256,1251,440,15,13,50,28,371,19,6,6,4,0,0,0,41,45,56,FW,Excelsior
Redouan El Yaakoubi,NED,26.0,1997.0,33.0,33,2926,3,0,0,0,2.3,2.3,1.3,30,111,8,32.5,52,41,38,14,0,23,31,8,31,18,55,193,3,1098,1466,23604,10221,345,409,551,651,189,361,0.6,11,110,9,2,28,11,16.8,0,1466,1404,54,53,2,19,9,1,0,0,0,0,1098,8,12,22,18,0,1,2,0,1,2,2,0,0,0,0,0,1881,302,988,820,95,29,1881,15,12,2,1002,7140,4497,20,1,21,4,1014,32,13,0,9,0,0,1,204,90,62,DF,Excelsior
Remco Balk,NED,21.0,2002.0,0.0,12,1185,1,0,0,0,1.6,1.6,0.6,27,24,114,13.2,28,16,14,10,4,10,33,23,3,14,4,13,0,236,373,3962,942,119,148,87,127,25,54,1.2,8,10,13,5,20,11,18.7,0,373,346,25,1,0,1,52,24,0,0,0,0,236,2,24,29,20,0,1,3,5,0,1,0,0,0,0,1,0,533,13,102,178,265,35,533,35,11,16,307,2177,959,21,8,26,13,331,23,33,1,52,2,0,0,60,10,11,"FW,MF",Cambuur
Ricardo Pepi,USA,19.0,2004.0,29.0,28,2453,12,3,1,1,7.2,6.4,2.8,26,30,128,27.3,32,17,9,16,7,6,32,26,4,20,16,37,0,411,540,5881,578,206,267,150,174,18,24,2.2,30,14,12,2,57,18,13.8,0,540,469,71,3,0,4,4,0,0,0,0,0,411,0,10,55,47,1,4,2,0,1,6,4,0,1,1,0,0,863,46,77,379,415,128,862,51,25,25,397,1955,564,9,16,81,23,529,19,7,19,4,0,0,0,70,61,100,FW,Groningen
Richairo Živković,CUW,25.0,1998.0,32.0,29,2407,5,0,0,0,7.5,7.5,1.0,28,22,120,26.7,41,30,14,14,13,19,43,24,4,11,9,30,0,343,492,4199,763,219,282,86,112,8,28,1.0,10,16,8,2,49,17,13.3,0,492,429,59,2,1,2,11,16,1,0,0,0,343,4,21,32,21,0,1,5,5,0,1,0,0,0,1,0,0,757,37,111,315,337,102,757,22,3,18,370,1693,684,17,18,58,23,479,48,30,5,11,0,0,0,73,33,49,FW,Emmen
Richy Ledezma,USA,21.0,2002.0,0.0,1,133,0,0,0,0,0.0,0.0,0.1,3,7,1,1.5,2,1,0,1,1,2,2,0,0,1,2,3,0,89,101,1452,283,56,61,22,24,10,13,0.1,2,13,1,0,0,0,0.0,0,101,98,3,1,0,0,2,0,2,0,1,0,89,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,112,5,17,72,25,0,112,4,3,0,68,387,177,3,0,1,1,86,5,5,0,2,0,0,0,9,1,0,MF,PSV Eindhoven
Rick Meijssen,NED,20.0,2003.0,4.0,0,42,0,0,0,0,0.1,0.1,0.0,1,0,0,0.5,0,0,0,0,0,0,0,0,1,0,1,3,0,17,18,325,91,7,8,8,8,2,2,0.0,0,1,0,0,1,0,9.6,0,18,16,2,1,0,0,0,1,0,0,0,0,17,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,25,3,15,10,1,1,25,1,0,1,13,84,61,0,0,0,0,14,0,0,0,0,0,0,0,4,1,1,DF,Sparta Rotterdam
Ricky van Wolfswinkel,NED,33.0,1990.0,0.0,28,2529,10,6,3,3,13.0,10.7,4.1,27,67,161,28.1,33,23,5,14,14,8,30,22,5,27,10,32,0,452,659,6536,1644,246,341,150,198,23,39,5.7,38,42,20,4,72,24,12.8,0,659,631,25,3,4,5,25,7,1,0,0,0,452,3,29,76,61,2,2,8,2,1,10,8,0,0,2,0,0,973,40,102,386,494,182,970,31,15,13,498,1955,691,15,11,58,19,647,29,21,17,25,0,0,0,84,58,67,FW,Twente
Riechedly Bazoer,NED,25.0,1998.0,0.0,1,336,0,0,0,0,0.3,0.3,0.0,4,16,23,3.7,8,8,3,5,0,2,6,4,1,2,1,11,0,202,241,3307,742,99,109,77,89,20,27,0.2,0,22,1,0,6,2,20.8,0,241,237,3,2,1,3,3,0,0,0,0,0,202,1,3,9,3,0,2,0,4,0,3,1,0,1,0,1,0,294,10,46,162,88,13,294,7,4,3,175,789,368,4,0,9,4,203,6,11,2,3,1,0,0,22,11,8,"MF,DF",AZ Alkmaar
Robert Mühren,NED,33.0,1990.0,28.0,21,1710,5,0,0,0,7.7,7.7,1.9,15,41,93,19.0,12,8,2,7,3,3,16,13,1,10,11,24,0,236,363,3241,933,135,194,66,107,13,25,1.4,22,15,17,0,57,18,14.8,1,363,331,31,1,1,3,6,4,0,0,0,0,236,1,6,44,37,1,1,5,0,0,2,1,0,0,1,0,0,549,29,66,222,263,98,549,15,5,9,220,960,361,6,13,28,12,358,16,9,19,6,0,0,0,41,31,55,"FW,MF",Volendam
Roberts Uldriķis,LVA,24.0,1999.0,0.0,14,1331,1,0,0,1,6.6,5.8,1.1,10,20,53,14.8,11,6,0,9,2,4,8,4,2,5,2,17,0,168,289,2375,466,94,148,48,86,12,21,1.7,15,11,3,1,42,12,12.6,0,289,269,20,0,0,2,1,0,0,0,0,0,168,0,2,33,24,0,3,4,1,1,2,0,0,0,1,0,1,448,19,34,234,185,69,447,16,11,2,183,674,207,6,6,35,23,303,20,8,13,1,0,0,0,26,84,63,FW,Cambuur
Robin Maulun,FRA,25.0,1998.0,0.0,3,348,0,1,0,0,0.3,0.3,0.7,12,40,24,3.9,4,2,1,1,2,3,4,1,0,0,1,4,0,168,228,3056,1090,73,89,76,100,17,34,1.1,8,25,7,4,8,3,27.4,0,228,203,25,5,1,1,29,7,13,13,0,0,168,0,0,24,20,1,2,0,1,0,1,1,0,0,0,0,0,262,2,32,131,104,3,262,9,6,2,156,883,387,12,0,7,2,174,6,3,0,29,0,0,0,24,3,4,"MF,FW",Cambuur
Robin Pröpper,NED,28.0,1995.0,0.0,29,2476,1,2,0,0,2.5,2.5,1.0,18,131,6,27.5,47,33,25,20,2,25,44,19,26,15,30,83,0,1508,1793,29550,11752,554,606,759,833,189,321,1.2,11,150,9,0,31,8,17.9,0,1793,1731,58,48,2,28,4,9,1,0,0,0,1508,4,11,40,37,1,0,2,0,0,3,3,0,0,0,0,0,2072,193,882,1077,128,34,2072,16,7,8,1234,6344,3337,20,1,10,5,1358,41,20,1,4,0,1,0,175,88,70,DF,Twente
Rocco Robert Shein,EST,19.0,2004.0,5.0,0,114,0,0,0,0,0.0,0.0,0.0,2,9,4,1.3,2,2,1,1,0,0,2,2,1,2,1,0,0,77,87,1355,257,28,31,40,42,6,9,0.1,0,3,1,0,2,1,30.2,0,87,86,1,1,0,0,1,0,0,0,0,0,77,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,100,1,17,63,22,0,100,3,2,1,46,283,104,1,1,1,1,70,1,0,0,1,0,0,0,8,0,0,MF,Utrecht
Rodrigo Guth,BRA,21.0,2002.0,34.0,33,3002,1,0,0,0,1.2,1.2,0.6,16,66,11,33.4,49,30,34,12,3,18,27,9,52,21,41,201,0,1203,1466,26133,8745,279,313,747,812,168,301,1.0,6,60,5,1,13,4,10.8,0,1466,1432,31,28,1,10,5,2,0,0,0,0,1203,3,15,22,19,0,1,1,0,1,0,0,0,0,0,0,0,1892,408,1224,614,66,25,1892,5,5,0,1038,6340,3533,9,0,16,3,1095,31,6,1,5,0,1,0,180,62,49,DF,Fortuna Sittard
Roel Janssen,NED,32.0,1991.0,5.0,0,63,0,0,0,0,0.0,0.0,0.0,0,1,0,0.7,4,2,4,0,0,2,4,2,0,1,2,9,1,13,25,280,117,4,5,6,10,3,8,0.0,0,1,1,0,0,0,0.0,0,25,23,2,2,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,32,8,2,0,42,0,0,0,13,30,8,0,0,1,0,12,0,0,0,0,0,0,0,6,4,0,DF,Fortuna Sittard
Romano Postema,NED,20.0,2003.0,2.0,0,35,0,0,0,0,0.1,0.1,0.1,0,2,4,0.4,2,1,1,1,0,2,2,0,0,1,0,0,0,9,9,160,54,5,5,3,3,1,1,0.0,1,1,0,0,1,1,11.3,0,9,8,1,0,0,0,0,0,0,0,0,0,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,10,7,2,18,0,0,0,12,38,19,0,0,2,1,12,0,1,0,0,0,0,0,2,1,0,"MF,FW",Groningen
Romaric Yapi,FRA,22.0,2001.0,16.0,3,357,0,0,0,0,0.6,0.6,0.2,11,11,32,4.0,3,3,1,1,1,1,4,3,2,2,3,11,0,94,143,1630,387,46,62,32,41,12,19,0.5,5,5,4,2,7,4,13.3,0,143,130,11,2,0,1,14,9,0,0,0,0,94,2,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,202,13,41,76,86,16,202,14,7,7,109,747,314,7,2,5,7,121,3,2,0,14,0,0,0,16,9,10,"FW,DF",Vitesse
Roy Kuijpers,NED,22.0,2001.0,16.0,1,377,0,1,0,0,0.1,0.1,1.9,20,13,76,4.2,6,4,1,2,3,2,7,5,0,2,3,0,0,120,171,1794,403,69,88,43,58,4,13,1.6,10,2,8,4,3,1,21.4,0,171,156,15,1,1,0,29,7,2,1,0,0,120,0,5,23,17,0,2,1,3,0,2,1,0,0,0,1,0,213,1,8,70,137,19,213,22,9,11,152,1011,486,11,9,10,5,165,2,6,3,29,1,0,0,10,1,3,"FW,MF",RKC Waalwijk
Ruben Kluivert,NED,21.0,2002.0,13.0,3,428,0,0,0,0,0.0,0.0,0.1,0,14,2,4.8,13,7,11,2,0,8,10,2,2,1,14,24,0,264,322,5434,1843,76,84,154,170,32,60,0.1,2,9,0,0,1,1,23.9,0,322,313,9,6,0,0,0,3,0,0,0,0,264,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,389,55,204,180,6,2,389,1,1,0,229,1053,491,2,0,7,0,258,7,0,0,0,0,0,0,29,14,9,DF,Utrecht
Rui Mendes,GER,22.0,2001.0,18.0,16,1410,1,3,0,0,1.5,1.5,4.3,45,32,89,15.7,14,9,5,7,2,7,16,9,1,3,8,4,0,211,324,2759,742,115,152,72,108,5,18,5.0,32,8,11,2,18,4,17.0,0,324,315,8,1,1,0,17,4,0,0,0,0,211,1,15,56,46,0,5,2,1,2,3,3,0,0,0,0,0,473,5,66,157,259,76,473,47,11,34,263,1764,1120,25,20,34,15,304,17,5,6,17,0,0,0,59,7,20,"FW,MF",Emmen
Ryan Flamingo,NED,19.0,2004.0,33.0,30,2683,3,1,0,0,3.0,3.0,0.9,18,117,22,29.8,41,28,23,15,3,25,42,17,17,20,56,116,2,1102,1400,20986,7879,424,490,526,627,132,238,1.1,16,133,8,0,32,6,11.4,0,1400,1335,62,27,0,13,12,35,0,0,0,0,1102,3,10,37,29,0,0,5,2,1,1,1,0,0,0,0,0,1773,177,669,893,220,61,1773,25,10,13,865,4186,2274,20,1,24,16,1001,27,16,1,12,0,0,0,173,71,54,"DF,MF",Vitesse
Rémy Vita,MAD,21.0,2002.0,27.0,10,1192,2,0,0,0,1.3,1.3,0.7,25,31,41,13.2,33,24,28,4,1,18,44,26,2,11,12,14,2,397,500,6283,2260,214,239,137,166,34,68,0.9,7,33,9,5,9,3,16.4,0,500,420,78,6,1,1,23,71,1,0,0,0,397,2,11,18,12,1,1,1,2,1,2,1,0,0,0,1,0,642,37,231,253,179,17,642,46,25,21,339,2026,1071,14,3,18,13,353,21,16,1,23,1,0,0,101,2,9,"DF,MF",Fortuna Sittard
Sai van Wermeskerken,JPN,28.0,1995.0,0.0,18,1684,1,0,0,0,0.6,0.6,1.5,15,69,25,18.7,53,33,31,17,5,31,52,21,4,8,22,55,0,807,997,14983,5035,345,375,342,401,106,177,1.3,8,57,13,10,15,5,27.2,0,997,828,165,10,0,5,33,154,0,0,0,0,807,4,19,31,25,3,0,2,0,1,0,0,0,0,0,0,0,1184,86,493,539,159,6,1184,21,10,8,572,3239,1156,12,0,14,16,633,23,13,0,33,0,0,0,117,10,15,DF,Cambuur
Sam Beukema,NED,23.0,2000.0,0.0,24,2198,2,0,0,0,1.2,1.2,0.1,44,135,7,24.4,27,16,16,9,2,16,24,8,27,4,33,108,0,1472,1677,28916,9948,462,510,828,882,157,245,1.0,4,146,8,0,11,4,9.4,0,1677,1641,34,20,3,10,4,2,0,0,0,0,1472,2,6,18,17,0,0,0,0,1,0,0,0,0,0,0,0,1909,257,847,986,88,29,1909,5,4,1,1242,7824,5231,11,2,8,3,1361,18,11,0,4,0,2,0,146,53,33,DF,AZ Alkmaar
Sam Hendriks,NED,27.0,1996.0,0.0,0,8,0,0,0,0,0.0,0.0,0.0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,2,0,6,0,0,0,3,11,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,MF,Cambuur
Sander Sybrandy,NED,18.0,2005.0,0.0,0,1,0,0,0,0,0.0,0.0,0.2,0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,12,0,0,1,1,0,0,0.4,1,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,3,0,0,0,2,13,10,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,MF,Twente
Sander van de Streek,NED,29.0,1994.0,28.0,26,2218,9,2,0,0,6.4,6.4,3.1,33,71,123,24.6,46,25,18,26,2,19,57,38,8,15,21,30,0,505,760,7798,1944,270,352,168,239,38,70,2.8,26,49,16,3,53,25,13.6,0,760,745,11,3,5,3,19,1,0,0,0,0,505,4,37,61,47,0,0,7,5,2,7,5,0,0,1,1,0,1058,40,170,547,348,92,1058,32,12,16,499,2074,968,21,8,48,21,680,32,36,3,19,2,0,0,112,80,70,MF,Utrecht
Santiago Giménez,MEX,21.0,2002.0,0.0,21,1926,15,2,0,0,14.7,14.7,2.1,31,28,129,21.4,11,4,4,2,5,0,10,10,0,13,4,5,0,208,297,2707,466,133,175,52,74,7,14,2.8,20,6,11,0,86,29,12.8,0,297,278,18,1,2,1,1,3,0,0,0,0,208,1,6,47,30,0,4,4,9,0,7,3,0,1,1,2,0,574,4,20,193,371,172,574,58,14,39,364,1926,774,18,24,75,28,448,19,27,13,1,2,0,0,56,33,29,FW,Feyenoord
Saïd Bakari,COM,27.0,1996.0,26.0,2,757,0,2,0,0,0.7,0.7,1.2,32,43,66,8.4,13,7,9,2,2,5,14,9,3,11,16,17,0,334,422,4893,1898,199,224,104,128,18,34,1.8,8,14,14,0,10,1,18.8,0,422,373,49,2,1,2,10,46,1,0,0,0,334,0,18,16,13,0,2,1,0,0,2,2,0,0,0,0,0,550,30,169,200,194,29,550,47,24,21,308,2110,1088,21,9,18,14,321,6,3,0,10,0,0,0,75,2,8,"DF,MF",RKC Waalwijk
Sean Klaiber,SUR,28.0,1995.0,28.0,25,2230,1,4,0,0,1.2,1.2,3.1,42,145,105,24.8,73,52,39,28,6,33,63,30,11,21,47,53,1,1233,1608,20310,8149,627,712,465,592,107,218,4.0,27,114,43,14,22,4,21.9,0,1608,1366,240,13,4,13,82,227,0,0,0,0,1233,2,31,59,52,4,2,1,0,0,8,6,0,1,1,0,0,1915,116,631,846,453,45,1915,44,22,20,901,4688,2194,35,4,46,17,1046,30,4,4,82,0,0,0,232,26,19,DF,Utrecht
Sebastian Szymański,POL,23.0,2000.0,0.0,24,1966,9,4,0,0,6.0,6.0,4.1,39,91,142,21.8,51,29,13,26,12,24,47,23,2,26,11,11,1,582,829,9164,2961,310,363,179,249,61,128,5.4,50,48,36,11,59,23,19.4,4,829,704,121,15,4,7,115,5,87,42,19,0,582,4,33,107,62,32,4,3,3,3,12,9,1,0,1,1,0,1118,13,93,430,600,92,1118,49,14,31,613,2897,1414,32,9,47,27,704,25,33,1,115,0,0,0,96,7,27,"MF,FW",Feyenoord
Sebbe Augustijns,BEL,22.0,2001.0,6.0,0,69,0,0,0,0,0.1,0.1,0.0,1,2,1,0.8,3,1,2,1,0,2,3,1,0,1,0,4,0,20,30,248,57,10,13,7,12,0,0,0.0,0,1,0,0,1,0,7.3,0,30,27,3,3,0,0,0,0,0,0,0,0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,4,14,22,6,1,42,0,0,0,14,93,16,2,0,2,0,21,6,3,0,0,0,0,0,5,4,2,"MF,FW",RKC Waalwijk
Sem Steijn,NED,20.0,2003.0,0.0,12,1207,6,1,0,0,6.1,6.1,1.4,15,45,53,13.4,18,11,4,12,2,9,29,20,5,17,7,10,0,309,434,4506,1364,173,214,94,126,21,44,2.7,20,26,12,1,40,15,17.6,4,434,396,35,7,1,2,37,3,21,17,2,0,309,3,17,37,31,5,0,1,0,0,5,3,2,0,0,0,0,583,15,90,256,242,54,583,6,3,3,275,1183,471,10,4,20,8,345,15,9,0,37,0,0,0,64,18,21,MF,Twente
